,X,Y,LocalWellNumber,Water_depth,AQUIFER_NA,Well_Depth_Meters,WellUse,Active,LastActive_Plugged_date,DateConstructed,Yield,VarZ
1141,679764,3370293,7623Z,23.523622047244093,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,0,2000-03-01,1995-08-01,,-0.11298493810256409
1142,679764,3370293,7624Z,6.332020997375327,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2000-03-01,1995-08-01,,-0.11298493810256409
1143,678703,3371539,7625Z,13.123359580052492,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,1,2021-08-02,1994-11-01,,-0.11298493810256409
1144,678703,3371539,7626Z,16.404199475065617,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,1,2021-08-02,1994-11-01,,-0.11298493810256409
1145,678703,3371539,7627Z,16.404199475065617,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,1,2021-08-02,1994-11-01,,-0.11298493810256409
1146,677175,3375240,7628Z,18.832020997375327,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,1,2021-08-02,1995-04-01,,-0.11298493810256409
1147,693431,3364060,8634Z,49.212598425196845,600-FOOT SAND OF BATON ROUGE AREA,135.636,Domestic,1,2021-08-02,2002-01-01,,-0.11298493810256409
1148,686240,3359900,7799Z,55.77427821522309,SHALLOW SANDS OF BATON ROUGE AREA,108.204,Irrigation,1,2021-08-02,1996-08-01,75.0,-0.11298493810256409
1149,676976,3369478,8684Z,13.123359580052492,400-FOOT SAND OF BATON ROUGE AREA,4.8768,Monitor,0,2006-06-01,2002-11-01,,-0.11298493810256409
1150,676976,3369478,8685Z,16.404199475065617,400-FOOT SAND OF BATON ROUGE AREA,4.8768,Monitor,0,2006-06-01,2002-11-01,,-0.11298493810256409
1151,676976,3369478,8686Z,16.404199475065617,400-FOOT SAND OF BATON ROUGE AREA,4.8768,Monitor,0,2006-06-01,2002-11-01,,-0.11298493810256409
1152,676975,3369508,8687Z,13.123359580052492,400-FOOT SAND OF BATON ROUGE AREA,4.8768,Monitor,0,2006-06-01,2002-11-01,,-0.11298493810256409
1153,677003,3369478,8688Z,16.404199475065617,400-FOOT SAND OF BATON ROUGE AREA,4.8768,Monitor,0,2006-06-01,2002-11-01,,-0.11298493810256409
1154,677002,3369509,8689Z,16.404199475065617,400-FOOT SAND OF BATON ROUGE AREA,4.8768,Monitor,0,2006-06-01,2002-11-01,,-0.11298493810256409
1155,676976,3369447,8690Z,9.84251968503937,400-FOOT SAND OF BATON ROUGE AREA,4.8768,Monitor,0,2006-06-01,2002-11-01,,-0.11298493810256409
1156,676949,3369477,8691Z,9.84251968503937,400-FOOT SAND OF BATON ROUGE AREA,4.8768,Monitor,0,2006-06-01,2002-11-01,,-0.11298493810256409
1157,688708,3363916,9244Z,0.0,[TO BE DETERMINED],155.448,Public Supply,0,2007-03-01,,,-0.11298493810256409
1158,675016,3366920,9245Z,11.548556430446194,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,4.572,Monitor,0,2009-05-01,2007-04-01,,-0.11298493810256409
1159,675016,3366920,9246Z,34.612860892388454,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,4.572,Monitor,0,2009-05-01,2007-04-01,,-0.11298493810256409
1160,675016,3366920,9247Z,4.035433070866142,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,4.572,Monitor,0,2009-05-01,2007-04-01,,-0.11298493810256409
1161,685215,3366720,8635Z,25.55774278215223,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,9.144,Monitor,0,2006-03-01,2002-03-01,,-0.11298493810256409
1162,685189,3366720,8636Z,22.736220472440944,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,9.7536,Monitor,0,2006-03-01,2002-03-01,,-0.11298493810256409
1163,685215,3366720,8637Z,22.08005249343832,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,10.0584,Monitor,0,2006-03-01,2002-03-01,,-0.11298493810256409
1164,685243,3366690,8638Z,23.22834645669291,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,10.0584,Monitor,0,2006-03-01,2002-03-01,,-0.11298493810256409
1165,685216,3366689,8639Z,25.22965879265092,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,8.5344,Monitor,0,2006-03-01,2002-03-01,,-0.11298493810256409
1166,675004,3364333,8640Z,15.255905511811024,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2002-10-01,2002-07-01,,-0.11298493810256409
1167,675004,3364364,8641Z,15.780839895013122,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2002-10-01,2002-07-01,,-0.11298493810256409
1168,675004,3364333,8642Z,16.371391076115486,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2002-10-01,2002-07-01,,-0.11298493810256409
1169,675005,3364303,8643Z,15.583989501312335,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2002-10-01,2002-07-01,,-0.11298493810256409
1170,680605,3359836,8644Z,32.808398950131235,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,4.8768,Monitor,0,,2002-08-01,,-0.11298493810256409
1171,677457,3369455,8694Z,17.093175853018373,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,0,2002-11-01,2002-06-01,,-0.11298493810256409
1172,677244,3369390,7378Z,14.40288713910761,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,0,2002-11-01,1994-02-01,,-0.11298493810256409
1173,675291,3374686,7380Z,9.514435695538056,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,2.4384,Piezometer,0,2009-04-01,1994-08-01,,-0.11298493810256409
1174,675265,3374655,7381Z,6.561679790026246,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,2.4384,Piezometer,0,2009-04-01,1994-08-01,,-0.11298493810256409
1175,675016,3366920,9248Z,12.106299212598424,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,4.572,Monitor,0,2009-05-01,2007-04-01,,-0.11298493810256409
1176,678622,3371630,8838Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,0,2004-07-01,,,-0.11298493810256409
1177,684989,3361172,8839Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,0,2004-06-01,,,-0.11298493810256409
1178,678672,3366980,8780Z,10.958005249343831,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2004-07-01,2003-11-01,,-0.11298493810256409
1179,686242,3365998,8783Z,28.77296587926509,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,10.3632,Observation,1,2021-08-02,2003-12-01,,-0.11298493810256409
1180,685853,3359093,8244Z,65.61679790026247,400-FOOT SAND OF BATON ROUGE AREA,108.8136,Irrigation,1,2021-08-02,1999-08-01,,-0.11298493810256409
1181,676986,3367230,8245Z,20.341207349081365,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2004-06-01,1999-09-01,,-0.11298493810256409
1182,676986,3367230,8246Z,20.01312335958005,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,0,2004-06-01,1999-09-01,,-0.11298493810256409
1183,676986,3367230,8247Z,19.68503937007874,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,0,2002-07-01,1999-09-01,,-0.11298493810256409
1184,682158,3361186,8747Z,45.734908136482936,MISSISSIPPI RIVER ALLUVIAL AQUIFER,27.432,Monitor,1,2021-08-02,2003-09-01,,-0.11298493810256409
1185,678644,3367010,8748Z,26.312335958005246,PLEISTOCENE SERIES,14.6304,Monitor,1,2021-08-02,2003-09-01,,-0.11298493810256409
1186,679256,3359044,8749Z,50.26246719160105,MISSISSIPPI RIVER ALLUVIAL AQUIFER,39.624,Monitor,1,2021-08-02,2003-08-01,,-0.11298493810256409
1187,678730,3371508,8361Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
1188,678702,3371600,8362Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
1189,678702,3371600,8363Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
1190,678730,3371539,8364Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
1191,678704,3371508,8365Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2004-07-01,1999-04-01,,-0.11298493810256409
1192,678703,3371569,8366Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
1193,678731,3371478,8367Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
1194,686830,3364407,7805Z,19.68503937007874,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,8.5344,Monitor,1,2021-08-02,1996-11-01,,-0.11298493810256409
1195,686832,3364314,7806Z,14.763779527559054,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,8.5344,Monitor,1,2021-08-02,1996-11-01,,-0.11298493810256409
1196,684989,3361172,8840Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.048,Recovery,0,2004-06-01,,,-0.11298493810256409
1197,684989,3361172,8841Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,2.1336,Recovery,0,2004-06-01,,,-0.11298493810256409
1198,684989,3361172,8842Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,2.7432,Recovery,0,2004-06-01,,,-0.11298493810256409
1199,684989,3361172,8843Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Other,0,2004-06-01,,,-0.11298493810256409
1200,691192,3371413,9306Z,39.69816272965879,[TO BE DETERMINED],6.096,Monitor,0,2008-04-01,2007-09-01,,-0.11298493810256409
1201,691166,3371412,9307Z,48.06430446194226,[TO BE DETERMINED],6.096,Monitor,0,2008-04-01,2007-09-01,,-0.11298493810256409
1202,685809,3371042,9308Z,12.467191601049867,[TO BE DETERMINED],4.572,Monitor,0,2008-08-01,2007-09-01,,-0.11298493810256409
1203,675740,3370012,9473Z,4.527559055118109,[TO BE DETERMINED],4.2672,Monitor,1,2021-08-02,2009-09-01,,-0.11298493810256409
1204,675687,3369980,9474Z,3.641732283464567,[TO BE DETERMINED],4.2672,Monitor,1,2021-08-02,2009-09-01,,-0.11298493810256409
1205,675687,3369980,9475Z,2.296587926509186,[TO BE DETERMINED],3.6576,Monitor,1,2021-08-02,2009-09-01,,-0.11298493810256409
1206,675660,3370011,9476Z,3.379265091863517,[TO BE DETERMINED],4.2672,Monitor,1,2021-08-02,2009-09-01,,-0.11298493810256409
1207,676998,3374683,8862Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2005-08-01,2004-09-01,,-0.11298493810256409
1208,676998,3374683,8863Z,10.498687664041995,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,0,2005-08-01,2004-09-01,,-0.11298493810256409
1209,676998,3374683,8864Z,35.59711286089239,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,0,2005-08-01,2004-09-01,,-0.11298493810256409
1210,686472,3371238,8867Z,29.724409448818896,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.4008,Monitor,0,2005-10-01,1999-10-01,,-0.11298493810256409
1211,688861,3365828,8791Z,14.304461942257218,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,0,2005-10-01,2004-02-01,,-0.11298493810256409
1212,688702,3365794,8792Z,6.496062992125984,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,0,2005-10-01,2004-02-01,,-0.11298493810256409
1213,688675,3365794,8793Z,10.498687664041995,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,0,2005-10-01,2004-02-01,,-0.11298493810256409
1214,675990,3372695,8794Z,0.0,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,4.572,Monitor,0,2004-02-01,,,-0.11298493810256409
1215,681230,3370410,8284Z,24.24540682414698,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,0,2005-08-01,1999-09-01,,-0.11298493810256409
1216,681231,3370379,8285Z,29.790026246719158,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,0,2005-08-01,1999-09-01,,-0.11298493810256409
1217,676043,3372696,8287Z,43.63517060367454,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-11-01,,-0.11298493810256409
1218,676043,3372696,8288Z,21.981627296587927,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2004-02-01,1999-11-01,,-0.11298493810256409
1219,677176,3375209,7629Z,11.811023622047244,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,1,2021-08-02,1995-05-01,,-0.11298493810256409
1220,685063,3370968,7785Z,6.233595800524934,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,0,2008-01-01,1996-07-01,,-0.11298493810256409
1221,681811,3367556,7789Z,37.07349081364829,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,1,2021-08-02,1996-10-01,,-0.11298493810256409
1222,680145,3366666,8968Z,28.215223097112858,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Piezometer,1,2021-08-02,2005-01-01,,-0.11298493810256409
1223,685957,3367071,8969Z,11.154855643044618,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,10.3632,Piezometer,1,2021-08-02,2005-02-01,,-0.11298493810256409
1224,677900,3366844,8970Z,25.26246719160105,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,9.4488,Piezometer,1,2021-08-02,2005-02-01,,-0.11298493810256409
1225,676182,3367401,8971Z,62.99212598425196,MISSISSIPPI RIVER ALLUVIAL AQUIFER,14.9352,Piezometer,1,2021-08-02,2005-02-01,,-0.11298493810256409
1226,676483,3366944,8973Z,25.59055118110236,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,7.9248,Piezometer,1,2021-08-02,2005-03-01,,-0.11298493810256409
1227,677795,3366719,8974Z,13.090551181102363,PLEISTOCENE SERIES,13.1064,Piezometer,1,2021-08-02,2005-02-01,,-0.11298493810256409
1228,678943,3376378,8273Z,33.202099737532805,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,0,1999-11-01,1989-06-01,,-0.11298493810256409
1229,678943,3376378,8274Z,30.83989501312336,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,9.144,Monitor,0,1999-11-01,1992-03-01,,-0.11298493810256409
1230,678943,3376378,8275Z,41.666666666666664,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,0,1999-11-01,1992-03-01,,-0.11298493810256409
1231,678943,3376378,8276Z,31.10236220472441,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,0,1999-11-01,1992-03-01,,-0.11298493810256409
1232,680101,3372517,8695Z,25.82020997375328,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2007-10-01,2003-01-01,,-0.11298493810256409
1233,680101,3372517,8696Z,11.515748031496061,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2007-10-01,2003-01-01,,-0.11298493810256409
1234,680101,3372517,8697Z,12.729658792650918,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2007-10-01,2003-01-01,,-0.11298493810256409
1235,680101,3372517,8698Z,9.711286089238845,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2007-10-01,2003-01-01,,-0.11298493810256409
1236,675443,3375150,9419Z,13.123359580052492,[TO BE DETERMINED],8.5344,Monitor,1,2021-08-02,2009-04-01,,-0.11298493810256409
1237,675362,3375211,9420Z,9.84251968503937,[TO BE DETERMINED],8.5344,Monitor,1,2021-08-02,2009-04-01,,-0.11298493810256409
1238,677049,3374807,9424Z,26.246719160104984,[TO BE DETERMINED],4.8768,Monitor,1,2021-08-02,2009-06-01,,-0.11298493810256409
1239,688921,3368539,7795Z,91.86351706036744,400-FOOT SAND OF BATON ROUGE AREA,121.92,Irrigation,1,2021-08-02,1996-05-01,,-0.11298493810256409
1240,683037,3359753,8410Z,0.0,SHALLOW SANDS OF BATON ROUGE AREA,89.6112,irrigation,0,2000-05-01,,,-0.11298493810256409
1241,681584,3373188,8727Z,10.334645669291337,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,0,2004-11-01,2003-05-01,,-0.11298493810256409
1242,681584,3373188,8728Z,5.413385826771653,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,0,2004-11-01,2003-05-01,,-0.11298493810256409
1243,675321,3364523,8730Z,49.212598425196845,MISSISSIPPI RIVER ALLUVIAL AQUIFER,9.144,Piezometer,1,2021-08-02,2003-06-01,,-0.11298493810256409
1244,675321,3364523,8731Z,16.404199475065617,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,6.4008,Piezometer,1,2021-08-02,2003-06-01,,-0.11298493810256409
1245,675321,3364523,8732Z,16.404199475065617,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,5.4864,Piezometer,1,2021-08-02,2003-06-01,,-0.11298493810256409
1246,690337,3363852,8733Z,23.45800524934383,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,,2003-06-01,,-0.11298493810256409
1247,690337,3363852,8734Z,34.71128608923885,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,0,,2003-06-01,,-0.11298493810256409
1248,690337,3363852,8735Z,11.48293963254593,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,0,,2003-06-01,,-0.11298493810256409
1249,686500,3371177,7366Z,24.409448818897637,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,0,1999-06-01,1994-06-01,,-0.11298493810256409
1250,678751,3370246,8627Z,20.111548556430446,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,1,2021-08-02,2001-11-01,,-0.11298493810256409
1251,690545,3365703,7664Z,32.15223097112861,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,1,2021-08-02,1995-10-01,,-0.11298493810256409
1252,675569,3375614,7672Z,30.34776902887139,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,10.668,Recovery,1,2021-08-02,,,-0.11298493810256409
1253,679896,3368817,7913Z,0.0,[NO WELL MADE],0.0,Heat Pump,1,2021-08-02,1997-06-01,,-0.11298493810256409
1254,686644,3365913,7914Z,0.0,[NO WELL MADE],0.0,Heat Pump,1,2021-08-02,1997-07-01,,-0.11298493810256409
1255,686802,3364468,7622Z,24.934383202099735,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,1,2021-08-02,1995-06-01,,-0.11298493810256409
1256,685091,3370876,7714Z,14.730971128608925,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.048,Monitor,0,2001-05-01,1995-09-01,,-0.11298493810256409
1257,675898,3371770,8676Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.4008,Monitor,0,2002-10-01,,,-0.11298493810256409
1258,675898,3371770,8677Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,7.9248,Monitor,0,2002-10-01,,,-0.11298493810256409
1259,678730,3371508,8368Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
1260,678703,3371569,8370Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
1261,678731,3371478,8371Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
1262,683506,3374699,8372Z,22.637795275590552,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,0,2006-02-01,1994-09-01,,-0.11298493810256409
1263,683505,3374730,8373Z,23.45800524934383,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,0,2006-02-01,1994-09-01,,-0.11298493810256409
1264,683505,3374730,8374Z,20.669291338582674,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,0,2006-02-01,1994-09-01,,-0.11298493810256409
1265,683505,3374730,8375Z,20.73490813648294,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,0,2006-02-01,1994-09-01,,-0.11298493810256409
1266,679937,3375994,8376Z,11.154855643044618,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,10.0584,Monitor,1,2021-08-02,1999-12-01,,-0.11298493810256409
1267,679963,3375995,8378Z,9.514435695538056,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,1,2021-08-02,1999-12-01,,-0.11298493810256409
1268,679963,3375995,8379Z,16.56824146981627,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,7.3152,Monitor,1,2021-08-02,1999-12-01,,-0.11298493810256409
1269,679937,3375963,8380Z,13.517060367454068,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,7.62,Monitor,1,2021-08-02,1999-12-01,,-0.11298493810256409
1270,683506,3374699,9016Z,14.468503937007874,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,0,2006-02-01,2005-03-01,,-0.11298493810256409
1271,683506,3374699,9017Z,12.204724409448819,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,0,2006-02-01,2005-03-01,,-0.11298493810256409
1272,682748,3362644,8915Z,50.85301837270341,PLEISTOCENE SERIES,9.144,Piezometer,1,2021-08-02,2005-02-01,,-0.11298493810256409
1273,682476,3364518,8916Z,13.123359580052492,PLEISTOCENE SERIES,12.4968,Piezometer,1,2021-08-02,2005-02-01,,-0.11298493810256409
1274,682656,3364921,8917Z,52.49343832020997,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,9.144,Piezometer,1,2021-08-02,2005-02-01,,-0.11298493810256409
1275,686026,3363007,8918Z,39.37007874015748,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,0,2005-09-01,2004-09-01,,-0.11298493810256409
1276,686025,3363069,8919Z,32.808398950131235,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,1,2021-08-02,2004-09-01,,-0.11298493810256409
1277,686052,3363069,8920Z,22.96587926509186,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,0,2005-09-01,2004-11-01,,-0.11298493810256409
1278,675716,3368164,8921Z,36.08923884514436,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,7.62,Piezometer,1,2021-08-02,2005-03-01,,-0.11298493810256409
1279,677569,3367455,9484Z,20.01312335958005,[TO BE DETERMINED],8.2296,Recovery,0,2012-04-10,2009-11-01,,-0.11298493810256409
1280,684731,3366958,9486Z,27.526246719160106,[TO BE DETERMINED],3.048,Monitor,0,2011-07-12,2009-12-01,,-0.11298493810256409
1281,682835,3362245,8208Z,18.93044619422572,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2008-10-01,1999-03-01,,-0.11298493810256409
1282,682835,3362245,8209Z,15.48556430446194,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2008-10-01,1999-03-01,,-0.11298493810256409
1283,682835,3362245,8210Z,25.656167979002625,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2008-10-01,1999-03-01,,-0.11298493810256409
1284,688570,3364160,8391Z,170.60367454068242,400-FOOT SAND OF BATON ROUGE AREA,140.208,Irrigation,1,2021-08-02,2000-04-01,80.0,-0.11298493810256409
1285,679764,3370293,8392Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,0,2000-03-01,,,-0.11298493810256409
1286,679710,3370354,8393Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,0,2000-03-01,,,-0.11298493810256409
1287,679684,3370292,8394Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,0,2000-03-01,,,-0.11298493810256409
1288,682312,3359988,8395Z,32.808398950131235,SHALLOW SANDS OF BATON ROUGE AREA,83.2104,Irrigation,1,2021-08-02,2000-04-01,,-0.11298493810256409
1289,683084,3372813,8399Z,0.0,600-FOOT SAND OF BATON ROUGE AREA,156.972,Test Hole,0,2003-12-01,2003-12-01,,-0.11298493810256409
1290,691310,3369259,8550Z,7.70997375328084,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,1,2021-08-02,2001-08-01,,-0.11298493810256409
1291,678317,3362539,6258Z,0.0,[NO WELL MADE],0.0,Heat Pump,1,2021-08-02,1992-04-01,,-0.11298493810256409
